"Reporter","Partner","HS2_Code","Commodity","Value","Growth","Growth4Graph","AverageGrowth","RCA","RCA4Graph","Quadrant","x","y","Group_Code","Description"
"Thailand","Cambodia","36","Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",161334.26,"28.9236426675885",28.92,12.19,0.63,0.63,"INTRO",-1,1,6.00,"Chemicals"
"Thailand","Cambodia","37","Photographic or cinematographic goods",30699.32,"-67.9020872783535",-67.90,12.19,0.10,0.10,"DOG",-1,-1,6.00,"Chemicals"
"Thailand","Cambodia","38","Chemical products n.e.c.",22148157.40,"30.4718550913152",30.47,12.19,0.98,0.98,"INTRO",-1,1,6.00,"Chemicals"
"Thailand","Cambodia","39","Plastics and articles thereof",210901745.68,"10.0623055373023",10.06,12.19,0.74,0.74,"DOG",-1,-1,7.00,"Plastic or Rubber"
"Thailand","Cambodia","40","Rubber and articles thereof",88275719.60,"12.4707344042745",12.47,12.19,0.24,0.24,"INTRO",-1,1,7.00,"Plastic or Rubber"
"Thailand","Cambodia","41","Raw hides and skins (other than furskins) and leather",19240232.20,"29.5745281328931",29.57,12.19,1.54,1.54,"STAR",1,1,8.00,"Hides and Skins"
"Thailand","Cambodia","42","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4461143.27,"-25.0274002103175",-25.02,12.19,0.42,0.42,"DOG",-1,-1,8.00,"Hides and Skins"
"Thailand","Cambodia","43","Furskins and artificial fur; manufactures thereof",13729.28,"189.136084306648",100.00,12.19,4.8670579141972e-03,4.8670579141972e-03,"INTRO",-1,1,8.00,"Hides and Skins"
"Thailand","Cambodia","44","Wood and articles of wood; wood charcoal",6558410.59,"21.5537657298226",21.55,12.19,0.10,0.10,"INTRO",-1,1,9.00,"Wood"
"Thailand","Cambodia","46","Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",6894.45,"6.38975860946211",6.38,12.19,0.03,0.03,"DOG",-1,-1,9.00,"Wood"
"Thailand","Cambodia","47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard",20929.24,"1792.43901115793",100.00,12.19,5.77544840566011e-03,5.77544840566011e-03,"INTRO",-1,1,9.00,"Wood"
"Thailand","Cambodia","48","Paper and paperboard; articles of paper pulp, of paper or paperboard",61883417.01,"8.85411815795622",8.85,12.19,1.84,1.84,"COW",1,-1,9.00,"Wood"
"Thailand","Cambodia","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",3356342.02,"0.354699173220742",0.35,12.19,2.21,2.21,"COW",1,-1,9.00,"Wood"
"Thailand","Cambodia","50","Silk",49385.36,"1991.58079749275",100.00,12.19,0.27,0.27,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","51","Wool, fine or coarse animal hair; horsehair yarn and woven fabric",63081.31,"-46.1849431873925",-46.18,12.19,0.05,0.05,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","52","Cotton",18839871.26,"-5.25354707772246",-5.25,12.19,1.75,1.75,"COW",1,-1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","53","Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",60336.03,"248.380162387941",100.00,12.19,0.14,0.14,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","54","Man-made filaments; strip and the like of man-made textile materials",11432318.62,"60.9191854773176",60.91,12.19,0.61,0.61,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","55","Man-made staple fibres",4708075.36,"17.0682777019592",17.06,12.19,0.16,0.16,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",18776264.42,"20.4430177171218",20.44,12.19,1.58,1.58,"STAR",1,1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","57","Carpets and other textile floor coverings",1717987.98,"26.7417030505075",26.74,12.19,0.46,0.46,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",8938212.13,"4.97683146551277",4.97,12.19,1.83,1.83,"COW",1,-1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",4378206.27,"86.6267153982983",86.62,12.19,1.17,1.17,"STAR",1,1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","60","Fabrics; knitted or crocheted",64438971.11,"1.69862081171821",1.69,12.19,8.27,8.27,"COW",1,-1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","61","Apparel and clothing accessories; knitted or crocheted",2824685.40,"-31.7847498785706",-31.78,12.19,0.07,0.07,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","62","Apparel and clothing accessories; not knitted or crocheted",4613623.88,"-13.8756694759519",-13.87,12.19,0.26,0.26,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","63","Textiles, made up articles; sets; worn clothing and worn textile articles; rags",17438351.49,"13.1567597682724",13.15,12.19,2.17,2.17,"STAR",1,1,10.00,"Textiles and Clothing"
"Thailand","Cambodia","64","Footwear; gaiters and the like; parts of such articles",9887675.36,"16.9695702284272",16.96,12.19,0.70,0.70,"INTRO",-1,1,11.00,"Footwear"
"Thailand","Cambodia","65","Headgear and parts thereof",2163874.47,"1.34362655273685",1.34,12.19,1.43,1.43,"COW",1,-1,11.00,"Footwear"
"Thailand","Cambodia","66","Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",125535.50,"-30.9826153963215",-30.98,12.19,1.36,1.36,"COW",1,-1,11.00,"Footwear"
"Thailand","Cambodia","67","Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",8344.84,"1959.79315281515",100.00,12.19,0.01,0.01,"INTRO",-1,1,11.00,"Footwear"
"Thailand","Cambodia","68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",42864987.08,"12.5773944114705",12.57,12.19,3.46,3.46,"STAR",1,1,12.00,"Stone and Glass"
"Thailand","Cambodia","69","Ceramic products",26857843.34,"9.22963219845679",9.22,12.19,1.56,1.56,"COW",1,-1,12.00,"Stone and Glass"
"Thailand","Cambodia","70","Glass and glassware",11844137.01,"52.87151097561",52.87,12.19,0.75,0.75,"INTRO",-1,1,12.00,"Stone and Glass"
"Thailand","Cambodia","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",854938325.82,"27.4612634922672",27.46,12.19,2.99,2.99,"STAR",1,1,12.00,"Stone and Glass"
"Thailand","Cambodia","72","Iron and steel",18255282.27,"16.5290185966159",16.52,12.19,0.59,0.59,"INTRO",-1,1,13.00,"Metals"
"Thailand","Cambodia","73","Iron or steel articles",76223842.90,"22.6080329107894",22.60,12.19,0.78,0.78,"INTRO",-1,1,13.00,"Metals"
"Thailand","Cambodia","74","Copper and articles thereof",4818666.94,"321.710327291799",100.00,12.19,0.11,0.11,"INTRO",-1,1,13.00,"Metals"
"Thailand","Cambodia","75","Nickel and articles thereof",3210.72,"37233.9534883721",100.00,12.19,0.01,0.01,"INTRO",-1,1,13.00,"Metals"
"Thailand","Cambodia","76","Aluminium and articles thereof",25925977.21,"11.5029465791296",11.50,12.19,0.75,0.75,"DOG",-1,-1,13.00,"Metals"
"Thailand","Cambodia","78","Lead and articles thereof",318831.01,"196.979828200652",100.00,12.19,0.23,0.23,"INTRO",-1,1,13.00,"Metals"
"Thailand","Cambodia","79","Zinc and articles thereof",147440.37,"-14.8704849829695",-14.87,12.19,0.12,0.12,"DOG",-1,-1,13.00,"Metals"
"Thailand","Cambodia","80","Tin; articles thereof",648619.68,"-18.0140454389131",-18.01,12.19,0.15,0.15,"DOG",-1,-1,13.00,"Metals"
"Thailand","Cambodia","81","Metals; n.e.c., cermets and articles thereof",57418.34,"-38.1535067447694",-38.15,12.19,0.02,0.02,"DOG",-1,-1,13.00,"Metals"
"Thailand","Cambodia","82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4635731.35,"14.2895806404478",14.28,12.19,0.43,0.43,"INTRO",-1,1,13.00,"Metals"
"Thailand","Cambodia","83","Metal; miscellaneous products of base metal",11437435.31,"-0.674229833413547",-0.67,12.19,0.59,0.59,"DOG",-1,-1,13.00,"Metals"
"Thailand","Cambodia","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",384071770.92,"3.28558156880077",3.28,12.19,0.42,0.42,"DOG",-1,-1,14.00,"Machinery/Electrical"
"Thailand","Cambodia","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",274019720.14,"4.95153919469028",4.95,12.19,0.36,0.36,"DOG",-1,-1,14.00,"Machinery/Electrical"
"Thailand","Cambodia","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",211624.66,"7.92212663410172",7.92,12.19,0.04,0.04,"DOG",-1,-1,15.00,"Transportation"
"Thailand","Cambodia","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",437594872.06,"18.8744152577872",18.87,12.19,0.68,0.68,"INTRO",-1,1,15.00,"Transportation"
"Thailand","Cambodia","88","Aircraft, spacecraft and parts thereof",1645289.39,"46416.5221939497",100.00,12.19,0.05,0.05,"INTRO",-1,1,15.00,"Transportation"
"Thailand","Cambodia","89","Ships, boats and floating structures",2502896.18,"-86.7463677117967",-86.74,12.19,0.07,0.07,"DOG",-1,-1,15.00,"Transportation"
"Thailand","Cambodia","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",20107170.30,"-11.4295272684816",-11.42,12.19,0.15,0.15,"DOG",-1,-1,16.00,"Miscellaneous"
"Thailand","Cambodia","91","Clocks and watches and parts thereof",448556.54,"-26.6855818539989",-26.68,12.19,0.03,0.03,"DOG",-1,-1,16.00,"Miscellaneous"
"Thailand","Cambodia","92","Musical instruments; parts and accessories of such articles",3842.39,"-84.4427574255822",-84.44,12.19,8.08696847676689e-03,8.08696847676689e-03,"DOG",-1,-1,16.00,"Miscellaneous"
"Thailand","Cambodia","93","Arms and ammunition; parts and accessories thereof",642.00,"1398.94933457857",100.00,12.19,7.42828537067298e-04,7.42828537067298e-04,"INTRO",-1,1,16.00,"Miscellaneous"
"Thailand","Cambodia","94","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",19913463.30,"40.310086800425",40.31,12.19,0.71,0.71,"INTRO",-1,1,16.00,"Miscellaneous"
"Thailand","Cambodia","95","Toys, games and sports requisites; parts and accessories thereof",1841749.42,"-20.4122004144453",-20.41,12.19,0.11,0.11,"DOG",-1,-1,16.00,"Miscellaneous"
"Thailand","Cambodia","96","Miscellaneous manufactured articles",18875884.64,"54.7707257585762",54.77,12.19,1.29,1.29,"STAR",1,1,16.00,"Miscellaneous"
"Thailand","Cambodia","97","Works of art; collectors' pieces and antiques",1141.46,"-89.3260444291501",-89.32,12.19,8.91534903843861e-04,8.91534903843861e-04,"DOG",-1,-1,16.00,"Miscellaneous"
"Thailand","Lao PDR","01","Animals; live",125083562.65,"-20.4351837698134",-20.43,12.27,46.10,10.00,"COW",2,-1,1.00,"Animal"
"Thailand","Lao PDR","02","Meat and edible meat offal",98555023.52,"-18.1157419001855",-18.11,12.27,7.34,7.34,"COW",1,-1,1.00,"Animal"
"Thailand","Lao PDR","03","Fish and crustaceans, molluscs and other aquatic invertebrates",1025222.79,"-22.5046158503821",-22.50,12.27,0.02,0.02,"DOG",-1,-1,1.00,"Animal"
"Thailand","Lao PDR","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",30874835.40,"6.28670520127342",6.28,12.27,6.45,6.45,"COW",2,-1,1.00,"Animal"
"Thailand","Lao PDR","05","Animal originated products; not elsewhere specified or included",1456604.16,"372.069886366822",100.00,12.27,1.74,1.74,"STAR",1,1,1.00,"Animal"
"Thailand","Lao PDR","06","Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",728109.12,"-63.0558810119775",-63.05,12.27,0.35,0.35,"DOG",-2,-1,2.00,"Vegetable"
"Thailand","Lao PDR","07","Vegetables and certain roots and tubers; edible",10017647.88,"203.142026853112",100.00,12.27,0.43,0.43,"INTRO",-1,2,2.00,"Vegetable"
"Thailand","Lao PDR","08","Fruit and nuts, edible; peel of citrus fruit or melons",10420892.19,"-24.3816620691654",-24.38,12.27,0.26,0.26,"DOG",-2,-1,2.00,"Vegetable"
"Thailand","Lao PDR","09","Coffee, tea, mate and spices",1014431.74,"28.3280783802973",28.32,12.27,0.40,0.40,"INTRO",-1,1,2.00,"Vegetable"
"Thailand","Lao PDR","10","Cereals",29978807.12,"-61.1287074157177",-61.12,12.27,0.33,0.33,"DOG",-1,-1,2.00,"Vegetable"
"Thailand","Lao PDR","11","Products of the milling industry; malt, starches, inulin, wheat gluten",8590814.68,"1.70983641667514",1.70,12.27,0.42,0.42,"DOG",-1,-1,2.00,"Vegetable"
"Thailand","Lao PDR","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",3094170.23,"9.91569730902243",9.91,12.27,0.89,0.89,"DOG",-1,-1,2.00,"Vegetable"
"Thailand","Lao PDR","13","Lac; gums, resins and other vegetable saps and extracts",86032.96,"-31.7310561190611",-31.73,12.27,0.19,0.19,"DOG",-2,-1,2.00,"Vegetable"
"Thailand","Lao PDR","14","Vegetable plaiting materials; vegetable products not elsewhere specified or included",8035.71,"-87.7921645838461",-87.79,12.27,0.06,0.06,"DOG",-1,-1,2.00,"Vegetable"
"Thailand","Lao PDR","15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",11953033.13,"25.7941697113918",25.79,12.27,1.27,1.27,"STAR",1,1,2.00,"Vegetable"
"Thailand","Lao PDR","16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",9087828.26,"5.46450277547827",5.46,12.27,0.08,0.08,"DOG",-2,-1,3.00,"Food Products"
"Thailand","Lao PDR","17","Sugars and sugar confectionery",99183958.24,"41.7288508298808",41.72,12.27,2.06,2.06,"STAR",1,1,3.00,"Food Products"
"Thailand","Lao PDR","18","Cocoa and cocoa preparations",1686455.24,"-27.4031960927187",-27.40,12.27,2.97,2.97,"COW",2,-1,3.00,"Food Products"
"Thailand","Lao PDR","19","Preparations of cereals, flour, starch or milk; pastrycooks' products",110409953.21,"12.0498937622448",12.04,12.27,5.04,5.04,"COW",2,-1,3.00,"Food Products"
"Thailand","Lao PDR","20","Preparations of vegetables, fruit, nuts or other parts of plants",26524967.38,"-3.06565283225613",-3.06,12.27,0.69,0.69,"DOG",-2,-1,3.00,"Food Products"
"Thailand","Lao PDR","21","Miscellaneous edible preparations",89477569.40,"11.2342861799082",11.23,12.27,2.41,2.41,"COW",1,-1,3.00,"Food Products"
"Thailand","Lao PDR","22","Beverages, spirits and vinegar",88166656.99,"8.46417186672105",8.46,12.27,3.22,3.22,"COW",2,-1,3.00,"Food Products"
"Thailand","Lao PDR","23","Food industries, residues and wastes thereof; prepared animal fodder",49177530.42,"8.95637228015134",8.95,12.27,1.86,1.86,"COW",1,-1,3.00,"Food Products"
"Thailand","Lao PDR","24","Tobacco and manufactured tobacco substitutes",6731932.11,"-37.7745142262127",-37.77,12.27,2.64,2.64,"COW",1,-1,3.00,"Food Products"
"Thailand","Lao PDR","25","Salt; sulphur; earths, stone; plastering materials, lime and cement",65921588.20,"-16.3422601017564",-16.34,12.27,4.50,4.50,"COW",2,-1,4.00,"Minerals"
"Thailand","Lao PDR","26","Ores, slag and ash",3323778.25,"-4.73783589458096",-4.73,12.27,2.58,2.58,"COW",1,-1,4.00,"Minerals"
"Thailand","Lao PDR","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",709802608.27,"12.7460415357942",12.74,12.27,5.13,5.13,"STAR",2,1,5.00,"Fuels"
"Thailand","Lao PDR","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",26109472.94,"42.228196624331",42.22,12.27,2.31,2.31,"STAR",1,1,6.00,"Chemicals"
"Thailand","Lao PDR","29","Organic chemicals",43531032.51,"13.8075802572556",13.80,12.27,0.55,0.55,"INTRO",-1,1,6.00,"Chemicals"
"Thailand","Lao PDR","30","Pharmaceutical products",21691534.80,"5.48132096252811",5.48,12.27,2.53,2.53,"COW",1,-1,6.00,"Chemicals"
"Thailand","Lao PDR","31","Fertilizers",47220464.02,"-8.89294760880565",-8.89,12.27,13.61,10.00,"COW",1,-1,6.00,"Chemicals"
"Thailand","Lao PDR","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",15567898.53,"12.9803468716218",12.98,12.27,1.48,1.48,"STAR",2,1,6.00,"Chemicals"
"Thailand","Lao PDR","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",79124568.36,"29.5908498256956",29.59,12.27,2.67,2.67,"STAR",1,1,6.00,"Chemicals"
"Thailand","Lao PDR","34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",76129240.65,"17.4566724423325",17.45,12.27,6.20,6.20,"STAR",1,1,6.00,"Chemicals"
"Thailand","Lao PDR","35","Albuminoidal substances; modified starches; glues; enzymes",2796505.86,"-3.83842140493041",-3.83,12.27,0.22,0.22,"DOG",-1,-1,6.00,"Chemicals"
"Thailand","Lao PDR","36","Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",2746134.91,"40.6958842378757",40.69,12.27,14.50,10.00,"STAR",1,1,6.00,"Chemicals"
"Thailand","Lao PDR","37","Photographic or cinematographic goods",1087124.80,"-16.9668716909044",-16.96,12.27,5.00,5.00,"COW",1,-1,6.00,"Chemicals"
"Thailand","Lao PDR","38","Chemical products n.e.c.",18226487.11,"-0.0985151620818089",-0.09,12.27,1.07,1.07,"COW",1,-1,6.00,"Chemicals"
"Thailand","Lao PDR","39","Plastics and articles thereof",119736478.36,"-1.97887032368593",-1.97,12.27,0.56,0.56,"DOG",-2,-1,7.00,"Plastic or Rubber"
"Thailand","Lao PDR","40","Rubber and articles thereof",100429998.85,"114.122818250547",100.00,12.27,0.36,0.36,"INTRO",-1,2,7.00,"Plastic or Rubber"
"Thailand","Lao PDR","41","Raw hides and skins (other than furskins) and leather",948337.89,"91.6298020185371",91.62,12.27,0.10,0.10,"INTRO",-1,1,8.00,"Hides and Skins"
